Marker	Fig_lab	engraft	tUniq	rUniq	Treatment	Remission
BKODAF_4205420	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4221255	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4221405	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4227815	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4233255	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4235970	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4240005	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4255755	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4258935	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4265415	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4265620	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4268865	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4278660	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4283325	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4310040	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4313730	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4313740	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4323355	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4332350	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4355790	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4371035	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4387685	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4389790	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4391455	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4406180	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4409040	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4409045	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4410145	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4434550	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4443905	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4471490	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_447530	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4480410	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4482660	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4482680	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4486865	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4496480	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4524800	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4525255	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4543245	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4627080	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4639930	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4646500	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_464665	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4675290	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4679555	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4683205	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4696820	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4715175	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4728935	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4745510	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4763450	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4787095	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4792350	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4798910	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4803375	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4813785	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4817450	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4819340	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4823825	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4828885	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4875470	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4875475	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4877045	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4889665	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4892680	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4947850	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4960160	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4977055	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_4981430	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_5004990	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_5025010	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_5036240	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_5053380	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_5076515	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_5078590	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_5100505	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_5151810	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_519965	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_623215	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_655550	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_655600	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_699640	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_758705	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_831480	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_847200	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_847380	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_866575	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_866675	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_866710	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_953255	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_953260	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_953485	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_953510	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_954960	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_955005	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_955010	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_955020	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_955035	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_955040	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_955050	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_955075	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_955080	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_955085	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_955095	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_955115	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_955150	*pt56	1	FMT	F-Res	FMT	Res
BKODAF_1114115	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1156390	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1281105	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1288655	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1307940	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1320190	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1392100	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1405960	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1427300	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1427400	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1427520	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1456195	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1460925	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1478570	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1490075	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1493395	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1544715	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1548540	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1633330	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1638320	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1639400	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1694360	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1716720	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1723360	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1725230	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1725235	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1778855	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1784185	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1830605	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1830640	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1895895	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1958330	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1958365	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1959180	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1975955	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2014415	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2039355	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2073855	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2084155	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2084280	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2122765	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2145065	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2210075	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2210145	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2250060	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2268025	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2309030	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2319120	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2322855	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2337125	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2337130	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2357230	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2371440	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2371460	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2372530	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2372535	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2373145	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2373175	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2376220	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2424030	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2437855	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2437860	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2437900	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2440470	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2507305	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2511535	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2545920	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2562055	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_256320	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2564915	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2615710	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2662000	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2673180	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2685605	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2705520	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2752765	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2781155	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2896555	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2931175	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2943605	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2956300	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2958535	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2991525	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_2991530	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3000635	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3002245	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3002260	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3014240	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3047730	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3057025	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3087275	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3088070	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3104110	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3135280	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3155350	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3173100	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3181290	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3192690	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3201175	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3209845	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3224425	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3343865	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3416790	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3418750	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3496890	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_349920	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3500330	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_350035	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_350105	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_350110	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_350305	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_350400	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_350405	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_350535	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_350555	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_351155	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3547440	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3547445	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3712395	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3733215	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3745115	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3766665	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3775635	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3789700	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3801620	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3823590	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3904520	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3913150	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3930470	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3943180	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3954460	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_3958600	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4002485	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_408695	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4157665	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4163875	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4164540	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4205420	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4221255	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4221405	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4255755	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4348070	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4355790	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4430635	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4486865	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4498715	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4523410	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4595365	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4639930	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4646500	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4675290	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4715175	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4745510	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_476440	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4787095	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4793660	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4810470	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4813785	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4856010	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4889665	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4947850	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_4960160	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_5017415	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_5025010	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_5036240	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_5053380	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_5078590	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_5100505	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_5128540	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_5151810	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_526425	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_526435	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_526505	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_623215	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_625975	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_626060	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_626105	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_627045	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_627285	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_655440	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_655550	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_655600	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_696145	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_696290	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_758650	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_831480	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_847380	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_889005	*pt74	1	FMT	F-Res	FMT	Res
BKODAF_1026775	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1026920	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1064725	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1106620	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1114115	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1140635	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1175345	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1203405	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1238400	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1273530	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276230	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276240	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276245	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276250	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276255	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276260	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276285	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276290	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276320	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276325	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276340	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276350	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276355	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276360	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276365	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276370	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276385	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276395	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276400	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276415	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276450	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276465	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276485	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276490	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276495	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276515	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276530	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276555	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276570	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276585	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276600	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276605	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276640	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276645	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1276650	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1281105	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1288655	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1307095	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1307940	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1320190	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1329945	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1329965	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1349650	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_136135	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1385840	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1392090	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1392100	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1400240	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1427400	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1427520	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1437200	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1452650	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1478570	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1490170	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1493385	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1493485	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1493490	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1493495	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1498175	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1548540	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1553690	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1583505	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1583535	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_159280	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_159720	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1624255	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1625850	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1629370	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1629450	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1635660	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1639400	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1661780	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1664975	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1699450	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1716720	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1723360	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1725235	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1766515	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1768915	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1768925	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1768945	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1768955	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1768960	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1768965	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1768975	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1768985	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1769005	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1769025	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1769035	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1769055	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1772895	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1772965	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1772980	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1773005	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1778855	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1784185	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1830605	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1834935	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1865115	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1881505	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1895895	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1928010	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1929220	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1952800	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1958365	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1959035	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1959180	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1972220	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1986580	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1986620	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1986625	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1986630	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1986635	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1986660	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1986665	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1986690	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1997195	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1997265	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_1997320	*pt79	1	FMT	F-Res	FMT	Res
BKODAF_2002110	*pt79	1	FMT	F-Res	FMT	Res
